meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Bay State Games,2012-07-08,Open Men's+105 kg,Anthony Blanksteen,118.38,0,0,0,167,0,0,0,167,167
Bay State Games,2012-07-08,Open Men's+105 kg,Benjamin Fuller,151.02,0,0,0,160,0,0,0,160,160
Bay State Games,2012-07-08,Open Men's 94 kg,Alex Fischer,92.9,0,0,0,135,0,0,0,135,135
Bay State Games,2012-07-08,Open Men's 77 kg,Matt Scott,76.04,0,0,0,132,0,0,0,132,132
Bay State Games,2012-07-08,Open Men's 85 kg,William Stearns,84.96,0,0,0,130,0,0,0,130,130
Bay State Games,2012-07-08,Open Men's 94 kg,Derek Pontier,93.7,0,0,0,130,0,0,0,130,130
Bay State Games,2012-07-08,Open Men's 77 kg,Matthew Delaney,76.5,0,0,0,130,0,0,0,130,130
Bay State Games,2012-07-08,Open Men's 77 kg,Nikita Durnev,71.5,0,0,0,130,0,0,0,130,130
Bay State Games,2012-07-08,Open Men's 85 kg,Daniel Reynolds,82.36,0,0,0,128,0,0,0,128,128
Bay State Games,2012-07-08,Open Men's 85 kg,Kevin O'Fallon,78.34,0,0,0,122,0,0,0,122,122
Bay State Games,2012-07-08,Open Men's 94 kg,Sean Potter,90.84,0,0,0,120,0,0,0,120,120
Bay State Games,2012-07-08,Open Men's 85 kg,Cormac Mannion,81.1,0,0,0,117,0,0,0,117,117
Bay State Games,2012-07-08,Open Men's+105 kg,Travis Partington,132.42,0,0,0,117,0,0,0,117,117
Bay State Games,2012-07-08,Open Men's 77 kg,Sam Broadaway,76.64,0,0,0,117,0,0,0,117,117
Bay State Games,2012-07-08,Open Men's 85 kg,Jason Poulos,82.54,0,0,0,115,0,0,0,115,115
Bay State Games,2012-07-08,Open Men's 77 kg,Jeffrey Tilton,75.1,0,0,0,111,0,0,0,111,111
Bay State Games,2012-07-08,Open Men's 77 kg,Daniel Scarnecchia,75.66,0,0,0,110,0,0,0,110,110
Bay State Games,2012-07-08,Open Men's 77 kg,Jared Mello,73.7,0,0,0,105,0,0,0,105,105
Bay State Games,2012-07-08,Open Men's 85 kg,Michael Ward,79.74,0,0,0,105,0,0,0,105,105
Bay State Games,2012-07-08,Open Men's 94 kg,Temin Lee,91.28,0,0,0,105,0,0,0,105,105
Bay State Games,2012-07-08,Open Women's +75 Kg,Carly Mauch,80.9,0,0,0,105,0,0,0,105,105
Bay State Games,2012-07-08,Open Men's 77 kg,Paul Healy,73.58,0,0,0,103,0,0,0,103,103
Bay State Games,2012-07-08,Open Men's 77 kg,Seth Mellinger,74.56,0,0,0,103,0,0,0,103,103
Bay State Games,2012-07-08,Open Men's 94 kg,Michael Kenneally,87.54,0,0,0,101,0,0,0,101,101
Bay State Games,2012-07-08,Open Men's 69 kg,Brandon Arakaki,67.74,0,0,0,98,0,0,0,98,98
Bay State Games,2012-07-08,Open Men's 77 kg,Derek Goff,73.88,0,0,0,92,0,0,0,92,92
Bay State Games,2012-07-08,Open Men's 85 kg,James OConnor,79.64,0,0,0,91,0,0,0,91,91
Bay State Games,2012-07-08,Open Men's 85 kg,Francis Weir,79.04,0,0,0,85,0,0,0,85,85
Bay State Games,2012-07-08,Open Men's 94 kg,Michael Piispanen,91.82,0,0,0,82,0,0,0,82,82
Bay State Games,2012-07-08,Open Men's 77 kg,David Peddie,72.64,0,0,0,81,0,0,0,81,81
Bay State Games,2012-07-08,Open Women's 63 kg,Kathleen O'Neill,62.2,0,0,0,80,0,0,0,80,80
Bay State Games,2012-07-08,Open Women's 75 kg,Jeanee Gonet,72.3,0,0,0,80,0,0,0,80,80
Bay State Games,2012-07-08,Open Men's 69 kg,Stephen Condon,68.54,0,0,0,76,0,0,0,76,76
Bay State Games,2012-07-08,Women's Masters (40-44) 69 kg,Megan Brooks,68.4,0,0,0,71,0,0,0,71,71
Bay State Games,2012-07-08,Open Men's 62 kg,Brendan Weir,57.02,0,0,0,71,0,0,0,71,71
Bay State Games,2012-07-08,Open Women's 69 kg,Sarah Zdanowicz,67.8,0,0,0,70,0,0,0,70,70
Bay State Games,2012-07-08,Men's 14-15 Age Group 62 kg,Samuel Wong-Rapuano,60.24,0,0,0,66,0,0,0,66,66
Bay State Games,2012-07-08,Open Women's 63 kg,Hannah Woodstock,58.8,0,0,0,65,0,0,0,65,65
Bay State Games,2012-07-08,Open Women's 75 kg,Theresa Baker,69.1,0,0,0,65,0,0,0,65,65
Bay State Games,2012-07-08,Open Women's 75 kg,Mina Valego,69.8,0,0,0,65,0,0,0,65,65
Bay State Games,2012-07-08,Open Women's 63 kg,Nicole Gnozzio,61.4,0,0,0,62,0,0,0,62,62
