meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
Enzo Athletic Performance Invitational,2022-01-15,Men's Masters (35-39) 96kg,Cameron Kolling,94.5,100,110,130,140,150,160,130,160,290
Enzo Athletic Performance Invitational,2022-01-15,Men's Masters (35-39) 96kg,Cameron Kolling,94.5,100,110,130,140,150,160,130,160,290
Enzo Athletic Performance Invitational,2022-01-15,Men's Masters (35-39) 96kg,Cameron Kolling,94.5,100,110,-130,140,150,-160,110,150,260
Enzo Athletic Performance Invitational,2022-01-15,Men's Masters (35-39) 96kg,Jason Jensen,92.9,90,95,100,105,110,114,100,114,214
Enzo Athletic Performance Invitational,2022-01-15,Men's Masters (35-39) 96kg,Jason Jensen,92.9,90,95,100,105,110,114,100,114,214
Enzo Athletic Performance Invitational,2022-01-15,Men's Masters (35-39) 96kg,Jason Jensen,92.9,90,95,100,105,110,114,100,114,214
Enzo Athletic Performance Invitational,2022-01-15,Women's Masters (45-49) 71kg,Kara Wallace,70.5,43,47,51,55,60,65,51,65,116
Enzo Athletic Performance Invitational,2022-01-15,Women's Masters (45-49) 71kg,Kara Wallace,70.5,43,47,51,55,60,65,51,65,116
Enzo Athletic Performance Invitational,2022-01-15,Women's Masters (45-49) 71kg,Kara Wallace,70.5,43,47,51,55,60,-65,51,60,111
Enzo Athletic Performance Invitational,2022-01-15,Women's 14-15 Age Group 71kg,Anna Wing,67.4,38,40,43,53,55,60,43,60,103
Enzo Athletic Performance Invitational,2022-01-15,Women's 14-15 Age Group 71kg,Anna Wing,67.4,38,40,43,53,55,60,43,60,103
Enzo Athletic Performance Invitational,2022-01-15,Women's 14-15 Age Group 71kg,Anna Wing,67.4,38,40,-43,53,55,60,40,60,100
Enzo Athletic Performance Invitational,2022-01-15,Women's 14-15 Age Group 40kg,Kadyn Pavlik,39,20,24,28,38,40,41,28,41,69
Enzo Athletic Performance Invitational,2022-01-15,Women's 14-15 Age Group 40kg,Kadyn Pavlik,39,20,24,28,38,40,41,28,41,69
Enzo Athletic Performance Invitational,2022-01-15,Women's 14-15 Age Group 40kg,Kadyn Pavlik,39,20,24,28,38,40,-41,28,40,68
