meet,date,age_category,lifter,body_weight_(kg),snatch_lift_1,snatch_lift_2,snatch_lift_3,c&j_lift_1,c&j_lift_2,c&j_lift_3,best_snatch,best_c&j,total
LWL Juniors Last Chance,2020-01-04,Open Women's 64kg,Mackenzie Eller,62.9,67,-70,70,88,-91,91,70,91,161
LWL Juniors Last Chance,2020-01-04,Open Women's 64kg,Mackenzie Eller,62.9,67,-70,70,88,-91,91,70,91,161
LWL Juniors Last Chance,2020-01-04,Women's Masters (35-39) 64kg,Rebecca Moore,60.4,-43,43,45,57,59,61,45,61,106
LWL Juniors Last Chance,2020-01-04,Women's Masters (35-39) 64kg,Rebecca Moore,60.4,-43,43,45,57,59,61,45,61,106
LWL Juniors Last Chance,2020-01-04,Junior Women's 64kg,Lyra Boyce,59,43,45,-47,58,-60,60,45,60,105
LWL Juniors Last Chance,2020-01-04,Junior Women's 64kg,Lyra Boyce,59,43,45,-47,58,-60,60,45,60,105
LWL Juniors Last Chance,2020-01-04,Women's Masters (55-59) 81kg,Michelle Pardee,76.5,-37,37,39,48,50,-52,39,50,89
LWL Juniors Last Chance,2020-01-04,Women's Masters (55-59) 81kg,Michelle Pardee,76.5,-37,37,39,48,50,-52,39,50,89
LWL Juniors Last Chance,2020-01-04,Women's 14-15 Age Group 45kg,Grace Mendez,41.7,24,26,28,35,38,40,28,40,68
LWL Juniors Last Chance,2020-01-04,Women's 14-15 Age Group 45kg,Grace Mendez,41.7,24,26,28,35,38,40,28,40,68
LWL Juniors Last Chance,2020-01-04,Open Women's 64kg,Joelle Emery,63,50,0,0,0,0,0,50,0,50
LWL Juniors Last Chance,2020-01-04,Open Women's 64kg,Joelle Emery,63,50,0,0,0,0,0,50,0,50
