event,date,category,lifter_name,bodyweight,snatch_1,snatch_2,snatch_3,cj_1,cj_2,cj_3,best_snatch,best_cj,total
Cork Open - 2025,2025-10-11,male - U13 M 56,Neil MURPHY,32.6,17.0,19.0,21.0,27.0,29.0,30.0,21.0,30.0,51.0
Cork Open - 2025,2025-10-11,male - U13 M 56,Aj CLANCY,53.1,16.0,17.0,19.0,22.0,23.0,24.0,19.0,24.0,43.0
Cork Open - 2025,2025-10-11,male - U13 M 56,Aaron CLANCY,28.0,8.0,9.0,10.0,12.0,13.0,14.0,10.0,14.0,24.0
Cork Open - 2025,2025-10-11,male - U15 M 56,Hugh SCANNELL,47.7,23.0,25.0,-27.0,27.0,29.0,-31.0,25.0,29.0,54.0
Cork Open - 2025,2025-10-11,male - YTH M 71,Jake COLLINS,69.1,-33.0,33.0,35.0,42.0,45.0,47.0,35.0,47.0,82.0
Cork Open - 2025,2025-10-11,male - YTH M 71,Darragh MAGEE,65.4,28.0,30.0,32.0,41.0,43.0,45.0,32.0,45.0,77.0
Cork Open - 2025,2025-10-11,male - YTH M 79,James SCANNELL,77.8,55.0,58.0,61.0,75.0,78.0,81.0,61.0,81.0,142.0
Cork Open - 2025,2025-10-11,male - YTH M 88,Thomas O'REGAN,84.5,54.0,57.0,60.0,74.0,77.0,-82.0,60.0,77.0,137.0
Cork Open - 2025,2025-10-11,male - M 71,Billy CABALL,67.9,25.0,27.0,28.0,30.0,32.0,34.0,28.0,34.0,62.0
Cork Open - 2025,2025-10-11,male - M 71,Daniel O'SULLIVAN,70.5,75.0,78.0,81.0,-100.0,-100.0,-100.0,81.0,0.0,0.0
Cork Open - 2025,2025-10-11,male - M 79,Lorcan O'DONOVAN,71.7,98.0,-102.0,102.0,-129.0,130.0,-133.0,102.0,130.0,232.0
Cork Open - 2025,2025-10-11,male - M 79,Eoin O'FLAHERTY,78.4,85.0,89.0,95.0,105.0,110.0,115.0,95.0,115.0,210.0
Cork Open - 2025,2025-10-11,male - M 79,Nathan GINNIFER,74.3,70.0,74.0,-77.0,86.0,88.0,90.0,74.0,90.0,164.0
